10201400034810203330000407001 0100020000211501
10201400034910201243600181401 0100010000317901
10201400035010301243600124401 0100050002424201
102014000351102010867000000014          102001
10201400035210203330000399601 0100020000209502
10201400035410300348800052301 0100020000429402
10201400035510201072700199201 0100010000209202
102014000356102017880000000015          206202
102014000359102024975000000012          205202
10201400036110203240300354101 0100030000208401
102014000362102033300000000051          321601
102014000364102022000000000011          428202
102014000365103022000000000011          209701
102014000367103014397000000051          427502
10201400036810100116600011705 0100010000211401
10201400036910303330000369001 0100020000318902
10201400037010201578800197301 0100010000315502
10201400037210201788000253801 0100040002313501
102014000374101011990000000013          426001
10201400037510203330000457901 0100020000103302
10201400037610301243600165401 0100030001424202
102014000379101022000000000011          322001
10201400038010202200000220001 0100020000321402
10201400038110302430300316401 0100040002207501
102014000382101024975000000012          322702
10201400038310102200000275001 0100010000208002
102014000385102001118000000012          429202
10201400038710101868800228401 0100010000103502
10201400038810301788000318401 0100010000314602
102014000390101024975000000011          102501
10201400039210101086700126801 0100040000425102
10201400039310303330000427601 0100040002313402
102014000394101012436000000011          206601
10201400039510101086700108701 0100050004317601
10201400039610100809200080901 0100030000429402
10201400040010101562100253801 0100010000315901
10201400040110301243600128601 0100010000425701
10201400040410103520000492801 0100010000209102
10201400040510202200000220001 0100010000316102
10201400040610101853500206301 0100010000429901
10201400040710200086600008705 0100010000429601
10201400040810100254400036301 0100060004312401
10201400040910100284600028501 0100020000312401
102014000410103033300000000012          209302
102014000412103022000000000012          208502
10201400041310101199000131901 0100030000429201
102014000414103022000000000011          208802
10201400041510203330000333001 0100020000208902
10201400041710102200000440001 0100020000321101
10201400041910303330000444001 0100020000311801
10201400042010300505800050601 0100020001103202
10201400042310100140500016401 0100040002429602
102014000424102033300000000051          320301
10201400042510304682900518901 0100020000206302
10201400042710201928800225001 0100030001319001
102014000428103017880000000012          426501
10201400042910103330000666001 0100020000100602
10201400043010203330000629801 0100010000205202
10201400043110201243600147201 0100020000428201
102014000432103014397000000011          427501
10201400043310203330000666001 0100010000102901
10201400043410102497500418701 0100030001423202
10201400043810103330000666001 0100010000208102
10201400044310303330000333001 0100010000313502
10201400044410102200000293301 0100010000423801
10201400044610103330000413001 0100020000101101
10201400044810200433200062601 0100010000104401
102014000449101017880000000011          206702
10201400045210302497500349701 0100020000104702
10201400045310101853500206301 0100040002429901
10201400045510301243600138701 0100030000101401
10201400045610300698000089701 0100010000103601
10201400045810101416600220401 0100010000321501
102014000461102005809000000012          209701
102014000462102005393000000011          208301
10201400046410100140500016401 0100040003429602
10201400046510103330000620901 0100020000205202
10201400046610303330000409901 0100010000205201
102014000468101012436000000012          101602
10201400046910102497500277501 0200040000316202
10201400047010202862800334001 0100030001209102
102014000471101005482000000012          104501
10201400047210101853500243201 0100020000427401
10201400047410301677400335001 0100030000101301
102014000476102024975000000011          316801
10201400047810300596600065101 0100030000428002
102014000481103000951000000011          429601
10201400048210301086700211301 0100020001313702
10201400048310301030200103001 0100010000428402
102014000484101010867000000011          312302
10201400048610300685500089601 0100020000319401
10201400048710101916000246305 0100050004320701
102014000488101012436000000011          101802
10201400049110101788000178801 0100030001206902
10201400049210301243600171901 0100040002427902
10201400049310200141900019301 0100010000104502
102014000497101024975000000011          313102
10201400050010103330000499501 0100040000100502
102014000501101022000000000011          211001
102014000502103000000000000011          423302
10201400050410200336400055101 0100010000209702
10201400050510302862800322101 0100010000211302
10201400050910100649800091001 0100020000104402
10201400051010203330000383701 0100040002100401
102014000511102000000000000072          318101
102014000513103033300000000011          321401
10201400051510203330000421801 0100030000103701
102014000517102033300000000015          313302
10201400051810203330000666001 0100030000314201
10201400051910202430300265601 0100010000208401
10201400052010301788000298001 0100030002313201
10201400052110301788000194101 0100040002205601
10201400052210303330000485901 0100020000210602
10201400052310201416600165301 0100030001321502
102014000524101002358000000015          312401
10201400052510101086700163001 0100020001317602
10201400052610202200000293301 0100070000428201
102014000527103033300000000011          312502
10201400052910201086700108701 0100040001424701
10201400053010203330000454801 0100010000205501
10201400053110200337600061901 0100020000104501
10201400053410100128700012901 0100020001104502
10201400053510201928800385801 0100050002316701
10201400053610201401700195001 0100040002103102
10201400053710300347900052201 0100010000302402
10201400053810301916000369101 0100040001318601
102014000539101019479000000011          321602
10201400054110303330100333001 0100010000429501
10201400054210103330000373405 0100020000322602
10201400054410301243600248701 0100020001102902
102014000545101033300000000011          322402
10201400054610303330000390901 0100020000104202
10201400054710101072700150201 0100010000210202
10201400054810100083700012601 0100040003429302
10201400054910201853500264101 0100010000428801
102014000551103022000000000012          428402
10201400055210301206400150801 0100010000318802
10201400055410301788000357601 0100060002208002
10201400055510303330000333005 0100020000103902
10201400055810103330000372401 0100010000426501
102014000559102033300000000012          321601
102014000560102022000000000012          319202
10201400056110201086700108701 0100030000424701
10201400056310302200000330001 0100020000313101
10201400056410200711200071105 0100010000322502
10201400056610102862900377601 0100010000207302
10201400056710108221000876901 0100020000104102
10201400056810201243600124401 0100030000427601
102014000570101001206000000011          104501
102014000571103001808000000015          429401
10201400057210102497500249801 0100020000425502
102014000573101022000000000011          209302
10201400057410201243600124401 0100020000317501
10201400057510101243600128111 0100020000313201
102014000577103022000000000011          315901
102014000578103022000000000011          423201
10201400057910203330000333005 0100050002426102
10201400058010303330000530801 0100020000426002
10201400058110202538900277501 0100020000429302
10201400058610102200000220001 0100050002314701
10201400058710300257400025701 0100030001429402
102014000588102003497000000011          426601
10201400058910300508600063601 0100020001427902
102014000590103033300000000011          104202
102014000591102000000000000011          100802
10201400059210301072700136501 0100060002210201
10201400059310301072700136501 0100020000210301
10201400059410203330000399601 0100040000207702
10201400059510100111800011201 0100010000429202
102014000596102014017000000012          103601
10201400059710101243600124401 0100030001104602
10201400059810102200000377101 0100020000428701
10201400060010201243600124401 0100020000320202
10201400060110201703100170301 0101010100315601
10201400060210202430300270001 0100010000207502
10201400060310200284600037901 0100040002312401
102014000604102014017000000011          103601
10201400060510301928800192901 0100010000207001
10201400060610100649800082701 0100020000104402
10201400060810302200000220001 0100030001426402
10201400061010103330000454101 0100020000322702
102014000612101005393000000021          208502
10201400061510301928800192901 0100020000321402
102014000616101033300000000011          100602
10201400061710101544200249301 0100020000321001
10201400061810300565900075401 0100010000209702
102014000620102000000000000011          423501
10201400062110200914000118805 0100010000322502
10201400062210201544200308801 0100020000315801
10201400062410203330000582801 0100020000102801
10201400062610300505800101201 0100020000103202
10201400062710300836800119501 0100030000427801
10201400062810202200000440001 0100020000100902
10201400062910300894400089401 0100020000321001
10201400063010100507300050701 0100010000103201
102014000631101016480000000011          209701
10201400063210300598100068401 0100010000319602
10201400063310100101700015301 0100020000429301
102014000634103012436000000012          101602
10201400063510200492300056301 0100010000429601
10201400063610101868800228401 0100010000103502
10201400063710101375700137601 0100020000322101
102014000640102002406000000011          103202
10201400064210302200000220001 0100010000208402
102014000643102021472000000015          207102
10201400064510200433200059601 0100020001104401
102014000646102001419000000011          104502
10201400064810103330000509401 0100020000100101
10201400065110101319500175901 0100050003428902
10201400065210301243600155501 0100050000316501
10201400065310200948200115901 0100020000427201
10201400065410301416600204601 0100010000321601
10201400065510201086700126801 0300070003424702
10201400065610303330000364001 0100020000317801
10201400065710201788000201501 0100010000313802
10201400065810303330000411301 0100020000423802
10201400065910201411000174101 0100020000322302
10201400066010301928800192905 0100010000321702
102014000662102024975000000011          104801
10201400066310103330000450501 0100020000100502
10201400066410203330000391501 0100020000102801
10201400066510300433200052001 0200020000104401
10201400066610100086600013001 0100020000429601
102014000667101000951000000013          429601
10201400067010303330000419301 0100030000208902
102014000673103006855000000985          319401
10201400067410200102400020501 0100040000104501
102014000675101017880000000011          424001
102014000676102006431000000012          104502
10201400067710300080100010707 0100010000429302
10201400067810300634400079301 0100010000429801
102014000680102003639000000011          211102
10201400068110301544200231601 0100010000321001
10201400068310100152600015301 0100020000211401
10201400068410303330000462201 0100020000206401
10201400068610100596600099401 0100020000428002
102014000688101020616000000015          320101
10201400069110200492300056301 0100010000429601
102014000692102001118000000012          429202
102014000694101003517000000011          316002
10201400069610203330100666001 0100040002428302
10201400069710300817300095406 0100030001322001
10201400069810200483100064401 0100060004103201
10201400069910100111800016801 0100040000429202
10201400070210300295200033701 0100030001302402
10201400070610101781300217701 0100010000319601
102014000707101005966000000015          428002
10201400070910301086700124201 0100100004424702
10201400071010301634200228801 0100010000208201
102014000711102010727000000012          209202
102014000712103006192000000011          104501
10201400071310103330000374605 0100020000103401
10201400071610200322200039601 0100010000429402
102014000717102005393000000011          211001
10201400071910203330000529401 0100010000312101
102014000720103012436000000011          101401
10201400072210101206400241301 0100050003320902
102014000723103006344000000011          426602
10201400072510200115000011501 0100030001211401
102014000727103010867000000015          102001
10201400072810302497500307501 0100030001205201
102014000729101033300000000011          429101
10201400073110202200000275001 0100030000428201
10201400073210303330000466201 0100010000104702
102014000734103030545000000011          314601
10201400073510300719900096001 0100050003429402
10201400073610203330000380601 0100010000207402
10201400073710101928800385801 0100030001314201
102014000739103006498000000051          104402
10201400074010101199000131901 0100020000429201
102014000741101024975000000011          423702
102014000742103002358000000011          312601
10201400074310100145200014501 0100040002209702
10201400074410100623400124701 0200020000429401
102014000745102033300000000011          317701
10201400074710100685500093501 0100020000319402
10201400074910203330000333001 0100030002322901
102014000750102003599000000011          428401
10201400075110103330000450801 0100020000100201
10201400075210301086700181101 0100030000313701
102014000754102003517000000011          316001
10201400075510303330000488501 0100030001319502
10201400075610301243600141301 0100020000425802
10201400075910201033800134401 0100010000319301
10201400076110102862800487201 0100010000211301
10201400076210300115000011501 0100020000211401
10201400076310300115000011501 0100030001211401
102014000766103020616000000011          321902
102014000768102000000000000011          101701
10201400076910101086700173901 0100010000101902
10201400077010201416600167401 0100020000321502
102014000773103006276000000012          208501
10201400077410303330000364701 0100010000320501
102014000775103016774000000011          428202
102014000777103033300000000011          423601
102014000779102000000000000011          316101
10201400078010203330000399601 0100030001207702
10201400078110101853500243201 0100010000427401
10201400078210100816000108801 0100020000429401
10201400078310202539000290801 0100010000427201
10201400078410101086700173901 0100050001101902
10201400078610101072700125101 0100030001209202
10201400078710302538900277501 0100020000429002
10201400078810101781300267201 0100020000317002
102014000790101024975000000011          211401
10201400079110301030200103002 0100060003428402
102014000792103022000000000011          429701
10201400079410200254400030501 0100030001312801
10201400079510103330000374601 0200040000103401
10201400079610202497500249801 0100020000316401
102014000797102010867000000012          101901
10201400079810203330000447201 0100020000208102
10201400079910202497500442401 0100050002205301
10201400080010201086700108701 0100030000424901
10201400080310101199000119901 0100040001424602
102014000804103012436000000011          315202
102014000805101017813000000011          319701
102014000806102017880000000012          424002
102014000807103000837000000013          429302
10201400080810103330000406301 0100020001209001
10201400081010102200000220001 0100010000316802
10201400081110203330000523301 0100020001322402
10201400081210203330000333001 0100020000314501
10201400081410203330000394201 0100010000428201
10201400081510103330000504101 0100030000208801
10201400081710100402800040301 0100050002429301
102014000818102021472000000015          207102
10201400081910103330000370001 0100020000316202
10201400082010203330000333001 0100010000320001
10201400082210200817300117605 0100030001319502
10201400082310201788000357601 0100020000102102
102014000824102004332000000015          104401
102014000828101014166000000015          321501
10201400083110101086700217301 0100060000101901
10201400083210300508600061001 0100030001427902
10201400083310200450700055101 0100010000429301
10201400083410101243600248701 0100020000313601
10201400083510203330000333001 0100010000211202
10201400083610301416600182101 0100050004316902
10201400083910302200000220001 0100050003423202
102014000840101002846000000012          312401
102014000841102010867000000012          102002
10201400084310203330000374001 0100010000426301
10201400084410202497500273501 0100020000423501
10201400084510302497500330801 0100030000312502
102014000846102010867000000012          101902
10201400084710202200000293301 0100050002321102
10201400084810202200000293301 0100020000423801
102014000849101021472000000015          211301
10201400085010101788000178801 0100050003315202
10201400085110303330000666001 0100040002209302
10201400085210101928800226801 0100030002103901
10201400085310101086700122301 0100050002317102
102014000854102024975000000011          104801
10201400085510101243600143501 0100020000425702
102014000856103022000000000011          322201
10201400085710300914000159901 0100020000322502
10201400085810203330100333001 0100020000429501
102014000859102017880000000015          312602
102014000860102024975000000011          428602
10201400086410103330000399605 0100020000319902
102014000865103010141000000075          209701
102014000866103033300000000011          312502
10201400086710200914000118801 0100020001322502
10201400086810100894400089401 0100030001315802
10201400087010200505800050601 0100050003103202
10201400087110101788000223501 0100030001313801
10201400087510108221000876901 0100010000104102
10201400087610303330000333001 0100010000316402
10201400087810201072700126801 0100010000210301
102014000879101017880000000012          426502
10201400088010203330000428101 0200020000210501
10201400088110200970400121301 0100010000318801
10201400088210101243600124401 0100020000424402
10201400088310303330000666001 0100020000101001
10201400088410300627600086301 0100010000208501
10201400088510203330000444001 0100050003211202
10201400088610301072700107311 0100010000209201
10201400088910300492300053005 0100040002429601
10201400089010302200000220001 0100010000316802
10201400089110100634400079305 0100010000426602
102014000892102024975000000011          428102
10201400089310101072700125101 0100010000209202
10201400089410203330000389001 0100020000312002
10201400089510201086700126801 0100030000424702
10201400089610103330100600301 0100010000427002
10201400089810100433200077001 0200030000104401
10201400089910100565900080801 0100040002209702
102014000902102033300000000011          105002
10201400090310102940300367501 0100040002318502
102014000904103019288000000015          322202
102014000905102012436000000011          101802
10201400090610202200000220001 0100020000319902
102014000907101007112000000011          322501
10201400090810300634400074005 0100030001429802
10201400091310103330000518001 0100030001322402
10201400091810301086700108701 0100020000425202
102014000919101008173000000052          322001
10201400092010303330000444001 0100010000206302
10201400092110302940300339601 0100020000315502
102014000922102033300000000011          209501
10201400092310301243600248701 0100010000102902
10201400092510301243600124401 0100050003425902
10201400092610103330000565401 0100020000103701
10201400092810303330000448801 0100020000423102
10201400092910100476200095201 0100010000104502
10201400093210201544200308801 0100060004315801
10201400093310300836800115101 0100030000427802
102014000934102024975000000011          315102
10201400093510100698000082801 0100040001103602
10201400093610101086700155801 0100050003423401
10201400093710201136600113701 0100030001208201
10201400093810102200000220001 0100010000427102
10201400093910304717500471801 0100020000321302
102014000940102033300000000051          320301
10201400094110300433200043301 0100010000104401
10201400094210301928800257201 0100020001208802
10201400094310100217300027205 0100010000429302
10201400094510200539300107901 0100050003208301
10201400094610101788000223501 0100030001313801
10201400094710101086700217301 0100030001101902
102014000948102012436000000011          424202
10201400094910102200000293301 0100020000313401
102014000950101010867000000011          315001
102014000951101022000000000011          319002
10201400095510103240300356401 0100010000210802
10201400095810101243600135601 0100040000312201
10201400095910301199000119901 0100020000429201
10201400096010102200000330001 0100030001315101
10201400096110300809200107901 0100030000429402
10201400096210101788000178801 0100020001314802
102014000964102029403000000011          320601
10201400096510301904200233901 0100070005429301
10201400096610101243600137201 0100050002425902
102014000967103003676000000012          429602
10201400096810301416600182101 0100030001316902
10201400096910203330000333001 0100020000102802
10201400097010303330000333001 0100010000323002
10201400097110202200000293301 0100050003311901
10201400097310203330000666001 0100030001103801
10201400097410202200000220001 0100020001423501
102014000976101006498000000061          104402
10201400097710203043500342401 0100030002210002
10201400097910203330000499501 0100020000100501
10201400098010103240300468001 0100010000209102
102014000981102013757000000011          319701
10201400098210101788000246301 0100060004318101
10201400098310103330000509401 0100020000100101
10201400098510203330100380101 0100040002425201
10201400098610203330000428101 0100040002105002
10201400098710302538900277501 0100010000429002
10201400098810201243600195601 0100050002315402
10201400098910201788000201201 0100020000102802
10201400099010100101700010201 0100010000429301
10201400099110301545300193201 0100010000209702
10201400099210201788000178801 0100030000315201
10201400099310102200000220001 0100050003207102
102014000994103032403000000011          207501
10201400099510302200000293301 0100040002104401
10201400099610300128700017201 0100040002104502
102014000997103000951000000011          429601
10201400100010101243600161601 0100010000312101
10201400100110101086700108701 0100020000424702
10201400100310200145200014501 0100040002209702
10201400100410301677400175401 0100010000428201
102014001005101005058000000011          103202
10201400100610101030200103001 0100050003428402
102014001007101019288000000011          313301
10201400100810201868800259901 0100020000103102
102014001009102027488000000011          320102
10201400101010302200000440001 0100050003208802
10201400101110300634400079301 0100010000429801
10201400101310202940300352801 0100030000320601
102014001014101022000000000011          423701
10201400101510102200000220001 0100040002316701
10201400101710300142500014301 0100010000209701
10201400102110303330000589101 0100010000102702
10201400102210201086700108701 0100040001314902
102014001023102033300000000011          317701
102014001025101032403000000011          210802
10201400102610202940300343001 0100060003318601
10201400102710301928800257201 0100030002208802
10201400102810101072700152001 0100040002208602
102014001029101027488000000011          320101
10201400103010200289000038501 0100040001429401
10201400103210303330000333001 0100010000101102
102014001033103012436000000011          205701
102014001034102022000000000011          207701
10201400103910300505800101201 0100050003103202
10201400104010200115000011501 0100020001211402
10201400104110300643100071501 0100010000104502
10201400104210203330000473401 0100010000316801
102014001043101012436000000011          424502
10201400104410300284600037901 0100010000312401
10201400104510203240300432001 0100020000210901
102014001046102010867000000981          206001
10201400104710101916000246301 0100010000320701
102014001048103005659000000011          209702
102014001049102022000000000012          319101
10201400105110103330000343111 0100010000313201
10201400105210200832900088201 0100010000209701
10201400105310102940300360401 0100030001315601
10201400105410300120600012101 0100030001104501
10201400105510300086600008701 0100030001429602
10201400105710101411000175001 0100020000319501
10201400105810201243600124401 0100040003427601
102014001059101012436000000011          102901
10201400106010300363900048501 0100020000211101
10201400106110101243600189701 0100030001312701
10201400106210101788000281201 0100010000312901
10201400106310100120600012101 0100040002104501
10201400106410301199000167901 0100030000101302
10201400106510301439700201601 0100020000427501
10201400106610100634400063401 0100010000426601
10201400106710301243600168901 0100020000315202
102014001068101014110000000011          319502
10201400107110101853500243201 0100020000427401
102014001072103006855000000015          319401
10201400107310300719900096001 0100030001429402
10201400107410101868900202901 0100010000101802
10201400107510301411000235201 0100030000322302
10201400107610101243600215801 0100060004428701
10201400107710302200000220001 0100040001206501
102014001078103033300000000011          205401
10201400107910300102400010201 0100020000104501
102014001081102003479000000011          302402
10201400108210100111800022401 0101020301429202
10201400108310203330000399601 0100010000103401
10201400108410101868800260201 0100040002100401
102014001085101017880000000011          314001
10201400108610300483100075101 0100020000103201
10201400108810300970400132301 0100010000318801
10201400109010201086700190201 0100010000313701
102014001091103005294000000011          319402
102014001092101000000000000011          312101
10201400109310303330000441501 0100020000319102
102014001094103010141000000075          209701
10201400109510200349700043701 0100020000426601
10201400109610103330000399601 0100030001210502
10201400109810300111800011201 0100020000429202
10201400110010303330000333001 0100020000322401
102014001101103011582000000011          315801
102014001103103012436000000011          318201
102014001104102033300000000011          428102
102014001106103002846000000015          312401
102014001107102024975000000012          315102
102014001108102000000000000011          103601
10201400110910302430300370301 0100010000208402
102014001110101019288000000015          314201
10201400111110101243600138701 0100030000312102
102014001112102008173000000012          319502
102014001113103024975000000011          206802
10201400111410101243600215801 0100040002428701
10201400111510101243600167705 0100020000318102
10201400111610100634400063401 0100020001426601
102014001118103000000000000011          104702
102014001120101022000000000011          427501
10201400112210301450900180301 0100010000322802
10201400112310100692200075501 0100010000427402
10201400112410201416600165301 0100030001321502
10201400112610303330000389101 0100020000105101
10201400112710303240300509201 0100010000210801
10201400112810303330000449501 0200020000317801
10201400112910201788000178801 0100040002315201
10201400113010100289000028901 0100040000429401
10201400113210102497500340605 0100030002322702
10201400113310102862800477101 0100020000207102
10201400113410300128700012901 0100010000104502
10201400113510201086700108701 0100080003318401
10201400113610101243600124401 0100020000424402
102014001137101015621000000011          315901
102014001138101017880000000012          102202
102014001139103000801000000071          429302
102014001141101033300000000061          322602
10201400114210202200000220001 0100030001320402
10201400114310202200000220001 0100010000321901
102014001144103024975000000011          103101
102014001145102005389000000012          211401
10201400114610201086700217301 0100020000101902
102014001147101016480000000011          209701
102014001148101010867000000012          101901
10201400115010100433200077001 0100020000104401
10201400115110200406300058001 0100040003429401
102014001152101000000000000981          102602
102014001153102004923000000051          429601
102014001154101010867000000012          425402
10201400115510302200000440001 0100020001313902
10201400115710100111800016801 0100020000429202
10201400115810302200000220001 0100020000429101
10201400115910102200000220001 0100010000207501
10201400116310302200000256701 0100020000318302
10201400116510201243600156801 0100050003424502
10201400116610102200000220001 0100020001209702
